,Return,SkewT,GJR,E
1044,5.626918139220716,7.565429974258563,7.746964076795144,8.408053693138571
1045,5.136275403063939,7.38341047923609,7.5833748372007435,8.466724681412028
1046,-2.9391158560036046,7.179493344879823,7.394719808257347,8.448731432669863
1047,1.127105981004406,6.879236625210946,7.088514774592439,8.099625407953036
1048,4.285543895558908,6.5294536176844,6.7464179302460865,7.558466219556358
1049,-5.463008664141544,6.332080971633349,6.558640599873223,7.506464136924317
1050,-0.2792259704133104,6.273196015861796,6.452581509022062,7.553470205195204
1051,3.469993075685429,5.951121735052663,6.137328695401221,6.978745456214493
1052,3.250220618176569,5.744437122110026,5.939108914371638,6.865779219729528
1053,12.328508084725742,5.539547847120757,5.74108040284752,6.732345916234357
1054,-1.1980033802367007,6.556067737573301,6.793288176510384,8.030118174010987
1055,5.133885604838184,6.232264788266695,6.47147370559847,7.516662687737523
1056,1.2133983057105446,6.123434904585589,6.370998377646067,7.591190284286186
1057,-2.2652436016542987,5.817617883318096,6.06845966923843,7.108955826564227
1058,1.1611191404536705,5.5743711066996875,5.815986291572466,6.805939917900045
1059,7.965625016471445,5.2988366415278785,5.542219689514103,6.389066519909049
1060,6.412330952976464,5.6216691411801,5.874837381552614,7.007704499256675
1061,4.853645464502643,5.700702633877056,5.960708189843791,7.322051753416503
1062,6.183496080363593,5.61525961056644,5.879295288195827,7.374798033034202
1063,-3.3108764571511906,5.66940780803135,5.938656436734857,7.617899455342628
1064,4.655737873358379,5.494529125920869,5.74065712805348,7.391661770602553
1065,-1.0268161258673911,5.410559193628454,5.66076575675353,7.408991860657449
1066,-3.949262909690476,5.148886661078,5.39681302643457,6.933450690868687
1067,0.7950756664456327,5.064281647273175,5.276064205160571,6.8490887541999115
1068,-2.528561372166072,4.811747537394047,5.0250823116289585,6.378920464477068
1069,-2.101934204958411,4.651050156767311,4.8483900700212095,6.174859559982661
1070,2.4684269727151875,4.477664242573671,4.663768503052431,5.938757498524443
1071,1.243744689870585,4.318003949739764,4.506026892324736,5.7814776323967525
1072,4.411881802046103,4.117939614311723,4.30630883470773,5.469073713206504
1073,0.8517334700095969,4.14663806974989,4.337818158704151,5.636380718466395
1074,-0.4392029207519243,3.947898442821671,4.138494844216778,5.283819252930507
1075,0.7003028479147133,3.7595306068185272,3.9477530266061662,4.933493172398216
